,eastAll,eastOne,eastOneyear,eastSix,eastThree,eastThreeyear
3706,0.0,0.0,0.0,0.0,0.0,0.0
3707,0.0,0.0,0.0,0.0,0.0,0.0
3708,15.4,6.46,0.0,16.8,8.46,0.0
3709,-9.56,3.01,0.0,-8.39,-7.94,0.0
3710,-8.95,3.09,0.0,-7.97,-7.74,0.0
3711,-3.3,0.42,0.0,-0.31,-0.1,0.0
3712,-2.9,0.41,0.0,0.0,0.1,0.0
3713,-2.39,1.13,0.0,0.0,-2.41,0.0
3714,2.62,0.97,0.0,2.73,1.89,0.0
3715,2.71,0.98,0.0,2.8,1.92,0.0
3716,0.85,0.88,0.0,2.15,0.98,0.0
3717,0.93,0.89,0.0,2.2,1.0,0.0
3718,1.2,1.5,0.0,2.22,1.91,0.0
3719,1.3,1.5,0.0,2.22,1.91,0.0
3720,1.1,1.3,0.0,2.02,1.92,0.0
3721,6.9,1.42,0.0,7.76,7.65,0.0
3722,0.0,0.0,0.0,0.0,0.0,0.0
3723,0.0,0.0,0.0,0.0,0.0,0.0
3724,0.19,1.3,0.0,1.59,1.05,0.0
3725,0.29,1.31,0.0,1.66,1.09,0.0
3726,0.64,1.47,0.0,2.29,1.23,0.0
3727,1.13,1.54,0.0,2.6,1.39,0.0
3728,2.32,0.64,0.0,2.1,1.22,0.0
3729,2.05,1.82,0.0,2.04,1.14,0.0
3730,2.34,1.85,0.0,2.27,1.25,0.0
3731,2.15,0.46,0.0,1.82,1.0,0.0
3732,3.2,1.03,0.0,1.95,1.23,0.0
3733,2.18,1.06,0.0,2.09,1.31,0.0
3734,1.17,2.34,0.0,1.67,0.78,0.0
3735,1.25,2.35,0.0,1.72,0.81,0.0
3736,0.31,1.58,0.0,1.31,0.52,0.0
3737,-2.02,1.01,0.0,0.71,0.56,0.0
3738,1.5,0.4,0.0,0.0,1.0,0.0
3739,1.7,0.49,0.0,0.0,1.09,0.0
3740,2.04,0.71,0.0,1.9,1.0,0.0
3741,-3.54,1.82,0.0,-0.13,0.17,0.0
3742,-9.37,3.95,0.0,-5.24,-3.72,0.0
3743,1.42,0.74,0.0,1.53,0.95,0.0
3744,0.0,0.0,0.0,0.0,0.0,0.0
3745,-0.07,1.25,0.0,0.0,0.0,0.0
3746,1.05,1.7,0.0,0.0,0.0,0.0
3747,-0.39,0.43,0.0,1.09,0.6,0.0
3748,-0.17,0.45,0.0,1.24,0.68,0.0
3749,1.9,1.48,0.0,0.0,1.9,0.0
3750,1.99,1.51,0.0,0.0,1.99,0.0
3751,1.42,0.43,0.0,0.0,1.02,0.0
3752,1.58,0.47,0.0,0.0,1.12,0.0
3753,-0.25,5.49,0.0,3.96,1.98,0.0
3754,0.0,0.0,0.0,0.0,0.0,0.0
3755,2.09,0.69,0.0,2.1,1.13,0.0
3756,-0.7,1.53,0.0,-0.2,-0.7,0.0
3757,0.1,1.52,0.0,-0.1,-0.6,0.0
3758,0.0,0.9,2.65,2.44,1.82,0.0
3759,1.49,0.53,0.0,0.0,1.1,0.0
3760,2.8,1.08,0.0,3.11,1.98,0.0
3761,1.35,2.83,0.0,2.97,1.53,0.0
3762,0.0,0.0,0.0,0.0,0.0,0.0
3763,0.0,0.0,0.0,0.0,0.0,0.0
3764,2.24,0.47,0.0,2.0,1.36,0.0
3765,2.48,0.5,0.0,2.21,1.46,0.0
3766,1.93,0.99,0.0,1.68,0.52,0.0
3767,2.2,1.04,0.0,1.89,0.64,0.0
3768,1.78,0.73,0.0,1.62,0.88,0.0
3769,-0.43,1.07,0.0,0.96,0.65,0.0
3770,2.18,0.92,0.0,2.17,1.53,0.0
3771,2.34,0.93,0.0,2.26,1.57,0.0
3772,13.52,7.31,0.0,13.75,7.98,0.0
3773,1.2,1.1,0.0,1.91,1.2,0.0
3774,2.82,1.37,0.0,3.11,2.6,0.0
3775,0.0,0.0,0.0,0.0,0.0,0.0
3776,2.8,0.97,0.0,2.56,1.48,0.0
3777,1.49,1.57,0.0,1.76,1.1,0.0
3778,1.83,1.61,0.0,1.96,1.19,0.0
3779,0.54,1.46,0.0,1.85,0.77,0.0
3780,2.65,0.94,0.0,2.46,1.42,0.0
3781,0.76,1.49,0.0,1.96,0.83,0.0
3782,0.0,0.0,0.0,0.0,0.0,0.0
3783,1.97,0.47,0.0,1.89,1.02,0.0
3784,1.34,0.84,0.0,1.43,0.87,0.0
3785,2.93,1.5,0.0,2.92,1.74,0.0
3786,-2.11,0.5,0.0,1.81,0.12,0.0
3787,-1.78,0.54,0.0,2.0,0.23,0.0
3788,2.32,0.8,0.0,1.61,0.39,0.0
3789,0.3,1.4,0.0,1.04,0.75,0.0
3790,0.44,1.41,0.0,1.12,0.8,0.0
3791,2.72,0.99,0.0,3.1,0.82,0.0
3792,10.51,6.42,0.0,11.87,10.03,0.0
3793,-2.68,0.61,0.0,-2.68,-2.53,0.0
3794,-2.24,0.69,0.0,-2.24,-2.32,0.0
3795,0.42,0.71,0.0,0.57,-0.07,0.0
3796,0.54,0.71,0.0,0.67,-0.01,0.0
3797,-2.73,0.79,0.0,-1.31,-2.78,0.0
3798,-2.64,0.79,0.0,-1.25,-2.76,0.0
3799,-2.58,4.78,0.0,0.51,-3.19,0.0
3800,3.4,0.18,0.0,3.15,0.45,0.0
3801,-9.74,9.81,0.0,-0.21,3.45,0.0
3802,4.68,0.58,0.0,3.66,2.21,0.0
3803,1.2,1.78,0.0,2.44,2.44,0.0
3804,113.69,1.83,0.0,114.96,113.11,0.0
3805,2.14,1.12,0.0,2.37,1.68,0.0
3806,10.93,1.14,0.0,11.13,10.16,0.0
3807,1.18,1.22,0.0,3.7,3.22,0.0
3808,1.78,3.51,0.0,5.06,3.16,0.0
3809,1.94,3.52,0.0,5.16,3.21,0.0
3810,14.18,4.54,0.0,0.0,8.01,0.0
3811,0.7,5.72,0.0,1.52,-4.35,0.0
3812,-1.49,1.47,0.0,0.71,0.64,0.0
3813,0.32,0.29,0.0,0.0,0.0,0.0
3814,0.33,0.3,0.0,0.0,0.0,0.0
3815,1.62,1.69,0.0,1.62,1.4,0.0
3816,1.78,1.73,0.0,1.78,1.49,0.0
3817,1.14,2.07,0.0,1.12,-1.22,0.0
3818,1.66,0.31,0.0,1.52,0.82,0.0
3819,1.9,0.35,0.0,1.74,0.93,0.0
3820,0.16,1.05,0.0,1.78,0.8,0.0
3821,-1.42,1.48,0.0,0.75,0.66,0.0
3822,-1.1,3.13,0.0,-1.1,2.91,0.0
3823,-1.1,3.13,0.0,2.28,2.91,0.0
3824,1.3,0.7,0.0,3.16,2.53,0.0
3825,2.3,0.69,0.0,4.07,3.65,0.0
3826,1.22,0.78,0.0,1.13,0.53,0.0
3827,1.62,0.77,0.0,1.53,0.79,0.0
3828,3.81,1.97,0.0,0.0,2.4,0.0
3829,3.98,2.01,0.0,0.0,2.46,0.0
3830,0.63,1.22,0.0,0.0,-0.06,0.0
3831,0.77,1.25,0.0,0.0,0.02,0.0
3832,1.6,1.3,0.0,2.42,1.8,0.0
3833,1.7,1.29,0.0,2.42,1.8,0.0
3834,1.5,0.79,0.0,1.91,1.1,0.0
3835,-1.85,1.44,0.0,0.11,0.34,0.0
3836,-1.97,1.45,0.0,0.2,0.38,0.0
3837,-0.44,1.48,0.0,1.29,0.91,0.0
3838,-2.23,1.42,0.0,0.17,0.24,0.0
3839,-2.1,1.45,0.0,0.28,0.29,0.0
3840,-2.39,0.3,0.0,0.38,0.17,0.0
3841,-2.08,0.34,0.0,0.59,0.28,0.0
3842,8.7,6.26,0.0,18.41,10.02,0.0
3843,9.0,6.24,0.0,18.74,10.1,0.0
3844,1.19,0.55,0.0,1.39,0.13,0.0
3845,-1.8,0.41,0.0,-0.71,-0.81,0.0
3846,-1.5,0.41,0.0,-0.51,-0.71,0.0
3847,-0.47,1.21,0.0,0.78,0.35,0.0
3848,0.85,0.34,0.0,0.0,0.0,0.0
3849,0.88,0.35,0.0,0.0,0.0,0.0
3850,-2.9,0.52,0.0,0.83,0.31,0.0
3851,-2.6,0.52,0.0,1.04,0.41,0.0
3852,0.71,0.2,0.0,0.71,0.42,0.0
3853,0.82,0.19,0.0,0.82,0.45,0.0
3854,0.8,0.17,0.0,0.8,0.4,0.0
3855,0.95,0.19,0.0,0.95,0.47,0.0
3856,0.66,0.16,0.0,0.66,0.37,0.0
3857,0.81,0.19,0.0,0.81,0.45,0.0
3858,1.22,0.2,0.0,1.22,0.57,0.0
3859,1.64,0.23,0.0,1.64,0.93,0.0
3860,1.73,0.82,0.0,1.7,0.73,0.0
3861,0.0,0.0,0.0,0.0,0.0,0.0
3862,0.88,1.09,0.0,1.61,1.15,0.0
3863,0.4,1.01,0.0,1.11,0.7,0.0
3864,0.0,0.0,0.0,0.0,0.0,0.0
3865,0.0,0.0,0.0,0.0,0.0,0.0
3866,-1.8,0.72,0.0,1.13,0.2,0.0
3867,0.79,0.75,0.0,1.89,1.02,0.0
3868,2.08,0.78,0.0,3.07,1.1,0.0
3869,0.0,0.0,0.0,0.0,0.0,0.0
3870,0.0,0.0,0.0,0.0,0.0,0.0
3871,-3.05,0.25,0.0,-0.83,-1.44,0.0
3872,2.43,0.88,0.0,2.6,1.04,0.0
3873,2.83,0.95,0.0,2.78,1.16,0.0
3874,1.05,0.65,0.0,1.48,0.87,0.0
3875,0.0,0.8,2.34,1.72,0.6,0.0
3876,1.4,4.54,0.0,2.53,-0.88,0.0
3877,1.8,4.52,0.0,2.72,-0.88,0.0
3878,1.72,0.64,0.0,1.47,0.77,0.0
3879,-0.12,0.88,0.0,0.57,0.5,0.0
3880,1.6,0.33,0.0,1.07,0.62,0.0
3881,1.97,0.35,0.0,1.26,0.72,0.0
3882,-0.67,-0.67,0.0,0.0,-1.32,0.0
3883,1.7,-1.65,0.0,-1.65,-2.12,0.0
3884,3.8,3.48,0.0,5.75,3.1,0.0
3885,4.17,3.52,0.0,5.97,3.2,0.0
3886,0.0,0.0,0.0,0.0,0.0,0.0
3887,0.0,0.0,0.0,0.0,0.0,0.0
3888,0.9,1.0,0.0,1.51,0.8,0.0
3889,1.8,0.39,0.0,0.0,1.5,0.0
3890,1.2,0.3,0.0,0.0,0.8,0.0
3891,0.94,1.35,0.0,0.7,0.79,0.0
3892,1.21,1.37,0.0,0.93,0.89,0.0
3893,2.5,1.18,0.0,2.91,1.99,0.0
3894,2.1,1.29,0.0,3.34,2.1,0.0
3895,0.0,0.0,0.0,0.0,0.0,0.0
3896,-2.4,1.67,0.0,2.41,1.04,0.0
3897,2.03,1.05,0.0,2.65,1.0,0.0
3898,3.49,1.07,0.0,3.7,1.06,0.0
3899,3.76,1.45,0.0,3.45,2.45,0.0
3900,4.35,1.47,0.0,3.83,2.52,0.0
3901,7.8,3.54,0.0,7.37,5.76,0.0
3902,8.0,3.57,0.0,7.46,5.81,0.0
3903,1.36,0.99,0.0,0.0,1.36,0.0
3904,0.51,0.99,0.0,1.86,0.79,0.0
3905,-1.95,0.65,0.0,-0.43,0.17,0.0
3906,0.0,0.0,0.0,0.0,0.0,0.0
3907,-2.25,1.1,0.0,0.77,0.67,0.0
3908,-13.6,4.26,0.0,-10.07,-13.72,0.0
3909,0.04,5.18,0.0,-2.16,-5.62,0.0
3910,9.57,7.53,0.0,7.43,2.89,0.0
3911,1.79,0.44,0.0,1.79,0.98,0.0
3912,1.88,0.45,0.0,1.88,1.04,0.0
3913,0.89,0.34,0.0,0.0,0.89,0.0
3914,0.91,0.37,0.0,0.0,0.91,0.0
3915,1.02,0.32,0.0,0.0,1.02,0.0
3916,0.89,0.32,0.0,0.0,0.89,0.0
3917,0.87,0.87,0.0,0.87,1.12,0.0
3918,0.82,0.86,0.0,0.82,1.09,0.0
3919,-0.31,0.92,0.0,0.58,0.12,0.0
3920,0.0,0.0,0.0,0.0,0.0,0.0
3921,0.0,0.0,0.0,0.0,0.0,0.0
3922,2.18,1.99,0.0,0.0,2.09,0.0
3923,2.83,2.01,0.0,0.0,2.73,0.0
3924,0.25,0.56,0.0,0.86,0.02,0.0
3925,0.58,0.6,0.0,1.07,0.14,0.0
3926,-0.68,1.67,0.0,0.79,0.74,0.0
3927,1.25,2.2,0.0,1.19,0.59,0.0
3928,0.65,1.18,0.0,1.52,0.53,0.0
3929,2.0,1.2,0.0,2.79,0.57,0.0
3930,-2.9,1.31,0.0,0.09,0.23,0.0
3931,-2.62,1.33,0.0,0.27,0.29,0.0
3932,-1.19,1.42,0.0,0.73,0.62,0.0
3933,16.29,8.67,0.0,19.42,13.05,0.0
3934,1.97,0.37,0.0,1.69,0.7,0.0
3935,15.16,5.47,0.0,11.37,6.26,0.0
3936,0.8,1.04,0.0,1.63,0.66,0.0
3937,-0.19,0.73,0.0,1.11,0.42,0.0
3938,-0.28,2.87,0.0,-1.15,-4.18,0.0
3939,-13.14,3.58,0.0,0.0,-12.41,0.0
3940,9.55,4.68,0.0,9.5,4.2,0.0
3941,0.1,5.59,0.0,1.93,0.2,0.0
3942,15.45,4.53,0.0,10.83,7.6,0.0
3943,4.68,4.18,0.0,3.5,-0.05,0.0
3944,6.68,6.25,0.0,4.39,-0.24,0.0
3945,7.71,5.75,0.0,7.05,1.59,0.0
3946,1.48,5.62,0.0,-0.52,-5.45,0.0
3947,-11.11,5.15,0.0,-0.73,-3.1,0.0
3948,8.9,1.35,0.0,0.76,-3.08,0.0
3949,0.1,1.21,0.0,1.83,0.5,0.0
3950,0.4,1.21,0.0,1.93,0.6,0.0
3951,3.56,1.3,0.0,2.42,1.2,0.0
3952,5.99,2.53,0.0,5.85,3.81,0.0
3953,0.0,0.0,0.0,0.0,0.0,0.0
3954,-0.3,3.42,0.0,0.0,-1.68,0.0
3955,-2.74,2.31,0.0,0.38,0.65,0.0
3956,-2.57,2.33,0.0,0.53,0.74,0.0
3957,-0.74,1.13,0.0,1.53,0.77,0.0
3958,-4.28,-1.79,0.0,3.77,-1.71,0.0
3959,2.56,1.82,0.0,2.36,1.44,0.0
3960,2.8,1.85,0.0,2.59,1.58,0.0
3961,0.0,1.7,3.04,2.21,2.01,0.0
3962,0.0,0.0,0.0,0.0,0.0,0.0
3963,0.0,0.0,0.0,0.0,0.0,0.0
3964,-6.6,4.47,0.0,-2.61,-5.75,0.0
3965,0.0,0.0,0.0,0.0,0.0,0.0
3966,0.0,0.0,0.0,0.0,0.0,0.0
3967,-0.67,5.74,0.0,1.4,-1.78,0.0
3968,-1.82,0.77,0.0,0.45,0.45,0.0
3969,-1.47,0.82,0.0,0.65,0.56,0.0
3970,0.67,0.62,0.0,1.09,-0.01,0.0
3971,0.92,0.66,0.0,1.29,0.1,0.0
3972,13.8,5.66,0.0,0.0,2.99,0.0
3973,2.7,5.3,0.0,0.0,-4.99,0.0
3974,4.4,1.75,0.0,3.16,1.56,0.0
3975,2.2,1.89,0.0,3.44,1.69,0.0
3976,-0.53,0.51,0.0,0.82,0.19,0.0
3977,12.31,5.69,0.0,13.52,4.01,0.0
3978,0.64,3.14,0.0,0.89,-0.85,0.0
3979,0.0,0.0,0.0,0.0,0.0,0.0
3980,0.0,0.0,0.0,0.0,0.0,0.0
3981,2.52,1.36,0.0,2.7,1.04,0.0
3982,2.83,1.39,0.0,2.85,1.1,0.0
3983,0.94,2.06,0.0,2.77,1.71,0.0
3984,1.32,2.12,0.0,2.99,1.83,0.0
3985,-1.4,1.75,0.0,3.25,1.65,0.0
3986,2.06,0.45,0.0,1.68,0.87,0.0
3987,0.63,1.02,0.0,1.05,0.66,0.0
3988,-2.12,1.69,0.0,0.01,0.09,0.0
3989,-1.84,1.73,0.0,0.19,0.18,0.0
3990,1.75,0.71,0.0,0.0,1.33,0.0
3991,1.92,0.74,0.0,0.0,1.43,0.0
3992,0.8,1.82,0.0,0.6,-0.79,0.0
3993,2.78,1.37,0.0,2.33,1.72,0.0
3994,2.6,0.89,0.0,2.19,1.38,0.0
3995,1.43,0.1,0.0,0.47,0.08,0.0
3996,1.2,0.5,0.0,0.0,0.9,0.0
3997,-9.3,1.57,0.0,-4.93,-5.03,0.0
3998,0.0,0.0,0.0,0.0,0.0,0.0
3999,0.0,0.0,0.0,0.0,0.0,0.0
4000,-3.75,1.23,0.0,-1.2,-2.19,0.0
4001,1.83,1.01,0.0,1.76,0.79,0.0
4002,1.42,1.81,0.0,3.13,1.72,0.0
4003,1.0,1.52,1.0,2.29,1.33,0.0
4004,0.0,0.0,0.0,0.0,0.0,0.0
4005,2.04,2.35,0.0,3.33,1.82,0.0
4006,-5.09,5.54,0.0,0.0,-3.55,0.0
4007,2.55,0.84,2.52,1.58,0.97,0.0
4008,-2.9,1.25,0.0,0.52,-0.72,0.0
4009,-1.6,5.02,0.0,-0.2,-3.05,0.0
4010,-1.9,5.03,0.0,0.0,-2.87,0.0
4011,-0.02,1.24,-0.02,1.64,1.15,0.0
4012,0.58,1.29,0.58,1.95,1.31,0.0
4013,4.2,4.44,1.0,-1.45,-4.84,0.0
4014,2.8,1.88,0.0,1.78,0.78,0.0
4015,3.2,1.88,0.0,1.98,0.88,0.0
4016,-9.63,4.89,0.0,-2.18,-5.68,0.0
4017,1.3,0.2,0.0,1.2,0.6,0.0
4018,1.6,0.2,0.0,1.4,0.69,0.0
4019,-0.74,2.33,-0.73,2.82,0.31,0.0
4020,-1.82,2.37,-1.82,1.6,0.4,0.0
4021,0.0,0.0,0.0,0.0,0.0,0.0
4022,0.0,0.0,0.0,0.0,0.0,0.0
4023,5.47,3.58,0.0,8.4,4.2,0.0
4024,5.47,3.58,0.0,8.4,4.2,0.0
4025,6.3,2.61,0.0,6.19,3.1,0.0
4026,0.0,0.0,0.0,0.0,0.0,0.0
4027,0.0,0.0,0.0,0.0,0.0,0.0
4028,1.3,1.91,1.3,1.4,1.5,0.0
4029,1.8,2.0,1.8,1.7,1.7,0.0
4030,0.0,0.0,0.0,0.0,0.0,0.0
4031,0.0,0.0,0.0,0.0,0.0,0.0
4032,1.97,1.13,1.94,2.3,1.02,0.0
4033,79.4,1.16,79.35,2.4,1.08,0.0
4034,-1.6,-0.2,0.0,1.13,0.41,0.0
4035,-3.14,0.62,0.0,3.49,1.61,0.0
4036,-3.14,0.62,0.0,3.49,1.61,0.0
4037,-1.2,-0.3,0.0,1.33,0.51,0.0
4038,0.0,0.0,0.0,0.0,0.0,0.0
4039,13.74,-0.33,0.0,15.05,9.62,0.0
4040,0.0,0.0,0.0,0.0,0.0,0.0
4041,24.09,-0.34,0.0,25.57,19.69,0.0
4042,0.0,0.0,0.0,0.0,0.0,0.0
4043,16.76,-0.24,0.0,18.11,12.56,0.0
4044,-1.2,1.23,-1.2,-1.1,-0.4,0.0
4045,1.7,1.7,0.0,2.31,1.6,0.0
4046,-0.35,1.59,-0.35,0.53,0.41,0.0
4047,2.4,0.39,0.0,1.79,0.99,0.0
4048,5.9,1.53,5.79,5.16,3.02,0.0
4049,2.66,0.59,2.66,1.87,0.96,0.0
4050,2.52,0.62,2.52,1.96,1.05,0.0
4051,8.3,10.74,0.0,8.52,8.3,0.0
4052,-8.5,4.21,0.0,6.15,5.05,0.0
4053,0.0,0.0,0.0,0.0,0.0,0.0
4054,5.6,-1.22,0.0,7.87,-0.75,0.0
4055,-0.72,0.78,0.0,0.6,0.1,0.0
4056,-0.38,0.83,0.0,0.8,0.21,0.0
4057,0.0,0.0,1.63,1.11,0.91,0.0
4058,0.0,0.6,1.93,1.21,0.9,0.6
4059,0.0,0.0,0.0,0.0,0.0,0.0
4060,9.4,2.53,0.0,8.64,4.79,0.0
4061,92.5,80.07,0.0,91.16,84.21,0.0
4062,0.0,0.0,0.0,0.0,0.0,0.0
4063,25.5,7.17,0.0,25.63,8.19,0.0
4064,-5.1,1.93,0.0,-1.86,-1.86,0.0
4065,-9.5,3.67,0.0,-4.23,-1.31,0.0
4066,0.0,0.0,0.0,0.0,0.0,0.0
4067,0.0,0.0,0.0,0.0,0.0,0.0
4068,3.5,1.67,0.0,4.02,2.07,0.0
4069,0.6,1.31,0.0,1.72,1.11,0.0
4070,-6.46,1.57,0.0,-1.52,-5.06,0.0
4071,1.93,1.62,0.0,2.92,1.92,0.0
4072,2.23,1.64,0.0,3.12,2.02,0.0
4073,2.3,0.49,0.0,2.2,0.99,0.0
4074,2.6,0.59,0.0,2.5,1.18,0.0
4075,0.0,0.0,0.0,0.0,0.0,0.0
4076,8.87,2.76,0.0,10.11,4.85,0.0
4077,2.9,3.83,0.0,3.63,0.88,0.0
4078,3.4,1.22,0.0,4.03,2.91,0.0
4079,3.48,1.23,0.0,4.07,2.93,0.0
4080,3.23,1.21,0.0,3.85,2.75,0.0
4081,3.33,1.21,0.0,3.91,2.78,0.0
4082,2.94,0.38,2.74,1.78,0.99,0.0
4083,1.0,1.3,0.0,2.85,1.81,0.0
4084,1.0,0.1,0.0,1.41,0.7,0.0
4085,0.0,0.0,0.0,0.0,0.0,0.0
4086,0.0,0.0,0.0,0.0,0.0,0.0
4087,0.5,1.01,0.0,0.5,-0.1,0.0
4088,-0.9,2.06,-0.9,0.0,0.51,0.0
4089,1.8,1.5,0.0,1.9,1.19,0.0
4090,-1.4,6.71,0.0,1.23,2.39,0.0
4091,-0.9,6.79,0.0,1.54,2.59,0.0
4092,1.7,1.5,0.0,2.62,2.21,0.0
4093,1.9,1.39,0.0,2.72,2.31,0.0
4094,5.5,2.53,0.0,6.14,4.25,0.0
4095,5.6,2.52,0.0,6.24,4.24,0.0
4096,-0.42,0.31,-0.52,-0.2,0.51,0.0
4097,0.64,0.3,0.54,0.81,0.5,0.0
4098,0.9,1.1,0.0,0.9,0.2,0.0
4099,1.1,1.2,0.0,1.1,0.3,0.0
4100,0.0,0.7,1.92,0.6,1.0,0.7
4101,0.0,1.2,2.22,0.8,1.2,1.2
4102,0.69,0.59,0.0,0.89,0.2,0.0
4103,0.1,1.32,0.1,0.5,0.2,0.0
4104,7.1,0.09,7.31,1.23,1.71,0.0
4105,3.89,1.67,3.83,3.39,1.88,0.0
4106,2.5,2.3,0.0,2.71,-0.58,0.0
4107,1.98,0.8,0.0,1.88,1.2,0.0
4108,-1.0,1.12,0.0,0.92,0.2,0.0
4109,-0.7,1.02,0.0,1.02,0.3,0.0
4110,5.51,1.34,5.53,4.66,2.4,0.0
4111,33.9,9.04,0.0,30.76,16.33,0.0
4112,-0.5,0.91,-0.6,-0.6,-2.45,0.0
4113,0.8,1.0,0.0,0.7,0.0,0.0
4114,2.31,0.66,0.0,1.56,0.93,0.0
4115,2.68,0.69,0.0,1.76,1.03,0.0
4116,-1.3,1.33,-1.3,0.51,0.51,0.0
4117,-4.55,1.02,-10.65,1.09,-0.12,0.0
4118,8.78,2.7,0.0,8.7,6.55,0.0
4119,9.16,2.71,0.0,9.06,6.78,0.0
4120,2.3,2.4,0.0,2.71,1.89,0.0
4121,0.0,2.1,2.3,1.39,0.99,2.1
4122,0.0,2.4,2.4,1.39,0.99,2.4
4123,0.0,0.0,0.0,0.0,0.0,0.0
4124,-5.6,1.29,0.0,-3.87,-3.08,0.0
4125,-5.3,1.18,0.0,-3.76,-3.07,0.0
4126,0.82,3.44,0.0,4.51,2.68,0.0
4127,1.15,3.48,0.0,4.74,2.77,0.0
4128,-0.7,1.64,-0.9,-1.0,-0.6,0.0
4129,0.56,1.01,0.23,0.58,0.55,0.0
4130,6.2,1.82,0.0,2.91,3.11,0.0
4131,61.1,0.69,0.0,2.55,1.64,0.0
4132,-5.9,0.75,0.0,2.73,1.73,0.0
4133,0.0,0.3,1.01,0.5,0.5,0.0
4134,0.0,1.1,1.4,0.7,0.5,0.0
4135,0.6,0.95,0.42,0.03,0.1,0.0
4136,2.93,0.94,0.0,3.08,1.54,0.0
4137,3.01,0.96,0.0,3.15,1.58,0.0
4138,-1.6,3.14,0.0,-0.1,-1.8,0.0
4139,6.78,1.22,5.83,3.17,2.22,0.0
4140,6.9,1.25,5.95,3.29,2.28,0.0
4141,2.86,1.26,2.76,2.06,1.56,0.0
4142,0.0,1.9,1.7,0.89,0.59,0.0
4143,8.29,2.42,8.27,7.45,4.35,0.0
4144,3.7,1.07,0.0,3.39,1.27,0.0
4145,4.1,1.07,0.0,3.58,1.36,0.0
4146,-0.2,0.0,0.1,0.91,0.2,0.0
4147,0.1,0.0,0.3,1.01,0.2,0.0
4148,-0.2,0.71,-0.2,0.5,0.3,0.0
4149,0.2,0.7,0.2,0.7,0.4,0.0
4150,0.0,0.0,0.0,0.0,0.0,0.0
4151,0.0,0.0,0.0,0.0,0.0,0.0
4152,0.0,0.0,0.0,0.0,0.0,0.0
4153,3.97,1.09,3.56,1.34,0.79,0.0
4154,4.48,1.39,4.07,1.74,1.19,0.0
4155,3.83,1.19,3.52,2.21,1.29,0.0
4156,2.52,0.8,2.21,1.8,1.2,0.0
4157,0.0,0.0,0.0,0.0,0.0,0.0
4158,-2.6,0.62,0.0,-0.2,0.31,0.0
4159,-2.4,0.51,0.0,-0.1,0.31,0.0
4160,2.73,0.21,2.43,1.13,0.59,0.0
4161,-0.7,1.85,-0.5,2.27,1.53,0.0
4162,0.0,0.0,0.0,0.0,0.0,0.0
4163,0.0,0.0,0.0,0.0,0.0,0.0
4164,11.4,5.09,11.4,10.96,6.81,0.0
4165,0.0,0.9,1.0,0.4,0.9,0.9
4166,4.3,-0.57,3.78,2.86,-1.88,0.0
4167,1.7,0.69,0.0,0.0,1.09,0.0
4168,1.9,0.69,0.0,0.0,1.29,0.0
4169,-0.2,0.0,0.0,0.0,0.0,0.0
4170,-0.2,0.0,0.0,0.0,0.0,0.0
4171,-0.1,1.94,0.0,1.01,1.11,0.0
4172,0.2,1.93,0.0,1.21,1.21,0.0
4173,1.4,0.8,0.0,1.1,1.0,0.0
4174,1.7,0.79,0.0,1.29,1.09,0.0
4175,-1.0,1.23,0.0,-0.3,0.2,0.0
4176,31.3,1.31,0.0,0.31,0.69,0.0
4177,0.0,0.0,0.0,0.0,0.0,0.0
4178,10.9,2.31,0.0,15.88,5.22,0.0
4179,2.3,2.1,0.0,3.33,1.89,0.0
4180,2.4,2.09,0.0,3.33,1.89,0.0
4181,10.2,3.77,0.0,11.65,7.2,0.0
4182,10.7,3.75,0.0,12.04,7.27,0.0
4183,7.31,0.85,7.21,2.79,1.33,0.0
4184,4.65,0.88,4.54,2.9,1.38,0.0
4185,1.7,0.99,1.7,1.6,0.89,0.0
4186,-1.97,1.02,0.0,-0.62,-0.36,0.0
4187,-1.49,1.1,0.0,-0.34,-0.2,0.0
4188,0.0,0.0,0.0,0.0,0.0,0.0
4189,0.2,0.8,0.1,0.3,-0.5,0.0
4190,0.5,0.8,0.3,0.5,-0.4,0.0
4191,4.9,1.25,4.9,2.64,1.45,0.0
4192,0.0,2.8,2.49,1.08,0.49,2.8
4193,0.0,3.0,2.59,1.08,0.39,2.9
4194,1.5,0.59,0.4,0.3,0.2,0.0
4195,9.0,5.21,9.0,8.89,5.83,0.0
4196,0.0,-1.2,0.2,0.2,0.82,-1.3
4197,1.2,0.6,0.0,1.71,0.8,0.0
4198,1.5,0.69,0.0,1.91,1.0,0.0
4199,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.0,0.0,0.0,0.0,0.0,0.0
4201,5.5,2.73,0.0,2.53,-0.47,0.0
4202,0.0,0.0,0.0,0.0,0.0,0.0
4203,-2.28,0.1,-2.25,-0.53,-0.21,0.0
4204,-1.87,0.13,-1.86,-0.34,-0.1,0.0
4205,0.0,0.0,0.4,0.2,0.91,0.0
4206,4.17,2.74,4.17,2.9,2.14,0.0
4207,4.65,2.77,4.62,3.12,2.25,0.0
4208,3.29,1.22,0.0,4.38,3.25,0.0
4209,3.38,1.23,0.0,4.43,3.29,0.0
4210,1.97,0.76,1.26,0.86,0.66,0.0
4211,8.1,5.05,0.0,9.41,4.34,0.0
4212,1.96,1.15,1.92,2.62,1.02,0.0
