,_id,eastAll,eastName,eastOne,eastOneyear,eastSix,eastThree,eastThreeyear,eastUrl
4790,5955c2f32c289c31b3b850fc,0%,浙商日添利A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/002077.html
4791,5955c2f62c289c31b3b850ff,7.71%,浙商聚潮灵活配置,0.46%,6.64%,4.00%,2.02%,--,http://fund.eastmoney.com/002076.html
4792,5955c2f82c289c31b3b85101,4.10%,光大睿鑫混合C,1.36%,3.58%,3.17%,2.26%,--,http://fund.eastmoney.com/002075.html
4793,5955c2f92c289c31b3b85103,2.92%,圆信永丰兴融C,1.21%,1.60%,0.80%,0.30%,--,http://fund.eastmoney.com/002074.html
4794,5955c2fc2c289c31b3b85105,3.12%,圆信永丰兴融A,1.21%,1.60%,0.80%,0.30%,--,http://fund.eastmoney.com/002073.html
4795,5955c2fd2c289c31b3b85107,25.00%,长安鑫利优选混合C,6.55%,25.12%,26.05%,14.96%,--,http://fund.eastmoney.com/002072.html
4796,5955c2ff2c289c31b3b8510a,6.08%,长安产业精选混合C,4.53%,6.39%,9.13%,6.88%,--,http://fund.eastmoney.com/002071.html
4797,5955c3022c289c31b3b8510c,5.46%,华泰柏瑞盛利混合C,5.02%,--,--,5.52%,--,http://fund.eastmoney.com/002070.html
4798,5955c3042c289c31b3b8510e,5.49%,华泰柏瑞盛利混合A,5.02%,--,--,5.54%,--,http://fund.eastmoney.com/002069.html
4799,5955c3062c289c31b3b85110,1.65%,东方多策略灵活配置混合C,1.40%,1.37%,0.81%,-0.03%,--,http://fund.eastmoney.com/002068.html
4800,5955c3082c289c31b3b85112,7.20%,诺安精选回报混合,3.88%,7.09%,5.62%,4.28%,--,http://fund.eastmoney.com/002067.html
4801,5955c30b2c289c31b3b85115,3.40%,景顺长城景盛双息收益债券C,1.37%,1.67%,2.07%,1.17%,--,http://fund.eastmoney.com/002066.html
4802,5955c30c2c289c31b3b85117,4.00%,景顺长城景盛双息收益债券A,1.46%,2.06%,2.26%,1.27%,--,http://fund.eastmoney.com/002065.html
4803,5955c30f2c289c31b3b85119,0.30%,华富产业升级灵活配置混合,0.30%,--,--,--,--,http://fund.eastmoney.com/002064.html
4804,5955c3112c289c31b3b8511b,7.80%,国泰结构转型灵活配置混合C,2.53%,6.64%,6.32%,4.09%,--,http://fund.eastmoney.com/002063.html
4805,5955c3132c289c31b3b8511e,12.70%,国泰国策驱动灵活配置混合C,2.65%,8.98%,8.10%,5.09%,--,http://fund.eastmoney.com/002062.html
4806,5955c3152c289c31b3b85120,96.76%,国泰安康养老定期支付混合C,2.62%,4.20%,4.51%,3.27%,--,http://fund.eastmoney.com/002061.html
4807,5955c3162c289c31b3b85122,4.45%,东方新策略灵活配置混合C,2.73%,1.30%,1.17%,0.72%,--,http://fund.eastmoney.com/002060.html
4808,5955c3182c289c31b3b85124,103.46%,国泰浓益灵活配置混合C,2.95%,5.34%,5.46%,3.61%,--,http://fund.eastmoney.com/002059.html
4809,5955c31a2c289c31b3b85126,9.75%,中银新机遇混合C,1.26%,7.70%,5.63%,2.74%,--,http://fund.eastmoney.com/002058.html
4810,5955c31c2c289c31b3b85128,10.05%,中银新机遇混合A,1.26%,7.89%,5.72%,2.74%,--,http://fund.eastmoney.com/002057.html
4811,5955c31e2c289c31b3b8512b,7.51%,中银新财富混合C,0.68%,5.51%,3.28%,1.97%,--,http://fund.eastmoney.com/002056.html
4812,5955c3202c289c31b3b8512d,8.04%,国泰兴益灵活配置混合C,2.61%,5.76%,4.45%,3.57%,--,http://fund.eastmoney.com/002055.html
4813,5955c3222c289c31b3b8512f,7.91%,中银新财富混合A,0.68%,5.59%,3.36%,1.96%,--,http://fund.eastmoney.com/002054.html
4814,5955c3242c289c31b3b85131,1.09%,诺安优势行业混合C,1.80%,-1.51%,0.85%,0.85%,--,http://fund.eastmoney.com/002053.html
4815,5955c3272c289c31b3b85133,4.07%,诺安稳健回报灵活配置混合C,1.01%,1.93%,1.46%,0.93%,--,http://fund.eastmoney.com/002052.html
4816,5955c3282c289c31b3b85136,4.08%,诺安创新驱动混合C,1.10%,2.06%,1.37%,0.70%,--,http://fund.eastmoney.com/002051.html
4817,5955c32b2c289c31b3b85138,2.01%,融通新机遇灵活配置混合,1.30%,2.01%,1.91%,0.80%,--,http://fund.eastmoney.com/002049.html
4818,5955c32d2c289c31b3b8513a,2.48%,博时安誉18个月定开债,0.20%,0.76%,-0.20%,-0.30%,--,http://fund.eastmoney.com/002048.html
4819,5955c32f2c289c31b3b8513c,4.00%,信诚新鑫混合B,1.36%,2.56%,1.86%,0.78%,--,http://fund.eastmoney.com/002047.html
4820,5955c3312c289c31b3b8513e,4.00%,信诚新锐混合B,-0.67%,1.56%,0.10%,0.00%,--,http://fund.eastmoney.com/002046.html
4821,5955c3342c289c31b3b85141,20.62%,国泰生益灵活配置混合C,5.80%,19.19%,12.60%,2.62%,--,http://fund.eastmoney.com/002045.html
4822,5955c3362c289c31b3b85143,-0.46%,天治研究驱动混合C,1.88%,-0.55%,5.25%,3.93%,--,http://fund.eastmoney.com/002043.html
4823,5955c3382c289c31b3b85145,9.13%,国投瑞银新成长混合C,2.16%,7.83%,7.09%,4.72%,--,http://fund.eastmoney.com/002042.html
4824,5955c33a2c289c31b3b85147,10.43%,国投瑞银新成长混合A,2.23%,8.37%,7.32%,4.86%,--,http://fund.eastmoney.com/002041.html
4825,5955c33c2c289c31b3b8514a,4.81%,国投瑞银新收益混合C,2.25%,3.36%,2.55%,1.26%,--,http://fund.eastmoney.com/002040.html
4826,5955c33f2c289c31b3b8514c,6.61%,国投瑞银新收益混合A,2.21%,4.62%,2.81%,1.34%,--,http://fund.eastmoney.com/002039.html
4827,5955c3412c289c31b3b8514e,3.10%,华安新希望灵活配置混合C,0.88%,--,3.00%,1.98%,--,http://fund.eastmoney.com/002038.html
4828,5955c3422c289c31b3b85150,3.20%,华安新希望灵活配置混合A,0.88%,--,3.10%,2.08%,--,http://fund.eastmoney.com/002037.html
4829,5955c3452c289c31b3b85152,10.49%,安信优势增长混合C,4.01%,8.52%,7.41%,2.14%,--,http://fund.eastmoney.com/002036.html
4830,5955c3472c289c31b3b85155,12.14%,安信平稳增长混合发起C,1.06%,7.73%,3.18%,1.22%,--,http://fund.eastmoney.com/002035.html
4831,5955c3492c289c31b3b85157,2.90%,华安新财富灵活配置混合C,0.98%,--,3.31%,2.49%,--,http://fund.eastmoney.com/002034.html
4832,5955c34b2c289c31b3b85159,2.30%,华安新财富灵活配置混合A,0.99%,--,2.71%,1.89%,--,http://fund.eastmoney.com/002033.html
4833,5955c34d2c289c31b3b8515b,347.53%,华夏策略精选,5.46%,11.93%,7.67%,2.43%,78.58%,http://fund.eastmoney.com/002031.html
4834,5955c34f2c289c31b3b8515e,7.10%,信诚新选混合B,1.71%,5.10%,2.98%,1.71%,--,http://fund.eastmoney.com/002030.html
4835,5955c3522c289c31b3b85160,12.92%,安信动态策略混合C,3.23%,10.58%,8.83%,6.24%,--,http://fund.eastmoney.com/002029.html
4836,5955c3532c289c31b3b85162,30.33%,九泰天宝灵活配置混合C,0.07%,28.36%,26.80%,24.70%,--,http://fund.eastmoney.com/002028.html
4837,5955c3562c289c31b3b85164,5.45%,中加心享混合A,1.47%,4.32%,2.09%,0.63%,--,http://fund.eastmoney.com/002027.html
4838,5955c3582c289c31b3b85166,8.82%,广发聚盛混合C,0.96%,5.86%,3.93%,2.32%,--,http://fund.eastmoney.com/002026.html
4839,5955c35a2c289c31b3b85169,15.33%,广发聚盛混合A,0.99%,6.10%,4.08%,2.37%,--,http://fund.eastmoney.com/002025.html
4840,5955c35c2c289c31b3b8516b,5.20%,红塔红土稳健回报C,2.57%,--,--,5.20%,--,http://fund.eastmoney.com/002024.html
4841,5955c35e2c289c31b3b8516d,5.57%,红塔红土稳健回报A,2.61%,--,--,5.57%,--,http://fund.eastmoney.com/002023.html
4842,5955c3602c289c31b3b8516f,425.00%,华夏回报二号混合,5.89%,20.66%,18.05%,7.57%,58.49%,http://fund.eastmoney.com/002021.html
4843,5955c3632c289c31b3b85172,9.37%,国都创新驱动,1.06%,5.27%,4.37%,1.06%,--,http://fund.eastmoney.com/002020.html
4844,5955c3652c289c31b3b85174,5.14%,鹏华弘安混合C,1.58%,2.92%,2.67%,1.76%,--,http://fund.eastmoney.com/002019.html
4845,5955c3672c289c31b3b85176,5.66%,鹏华弘安混合A,1.61%,3.22%,2.82%,1.84%,--,http://fund.eastmoney.com/002018.html
4846,5955c3692c289c31b3b85178,7.31%,招商瑞丰灵活配置混合发起式C,2.12%,5.48%,4.95%,3.41%,--,http://fund.eastmoney.com/002017.html
4847,5955c36b2c289c31b3b8517a,4.10%,南方荣光C,1.46%,3.07%,3.27%,1.96%,--,http://fund.eastmoney.com/002016.html
4848,5955c36d2c289c31b3b8517c,4.10%,南方荣光A,1.46%,2.97%,2.97%,1.96%,--,http://fund.eastmoney.com/002015.html
4849,5955c36f2c289c31b3b8517f,8.65%,中欧琪丰灵活配置混合C,1.40%,5.69%,2.60%,1.54%,--,http://fund.eastmoney.com/002014.html
4850,5955c3712c289c31b3b85181,8.64%,中欧琪丰灵活配置混合A,1.45%,5.78%,2.78%,1.63%,--,http://fund.eastmoney.com/002013.html
4851,5955c3732c289c31b3b85183,816.31%,华夏红利,3.44%,2.23%,3.49%,-0.33%,56.97%,http://fund.eastmoney.com/002011.html
4852,5955c3742c289c31b3b85185,4.56%,中欧瑾通灵活配置混合C,1.08%,3.01%,2.57%,1.52%,--,http://fund.eastmoney.com/002010.html
4853,5955c3762c289c31b3b85187,5.78%,中欧瑾通灵活配置混合A,1.12%,3.50%,2.99%,1.60%,--,http://fund.eastmoney.com/002009.html
4854,5955c3782c289c31b3b8518a,4.21%,博时裕晟纯债债券,0.91%,1.08%,0.95%,0.57%,--,http://fund.eastmoney.com/002008.html
4855,5955c37a2c289c31b3b8518c,4.40%,工银新得润混合,2.05%,--,4.61%,3.26%,--,http://fund.eastmoney.com/002007.html
4856,5955c37c2c289c31b3b8518e,4.50%,工银新得益混合,2.45%,--,5.13%,3.06%,--,http://fund.eastmoney.com/002006.html
4857,5955c37e2c289c31b3b85190,4.50%,工银新得利混合,2.55%,--,--,4.40%,--,http://fund.eastmoney.com/002005.html
4858,5955c3812c289c31b3b85192,0.30%,工银新机遇灵活配置混合C,0.20%,--,--,--,--,http://fund.eastmoney.com/002004.html
4859,5955c3842c289c31b3b85195,0.50%,工银新机遇灵活配置混合A,0.30%,--,--,--,--,http://fund.eastmoney.com/002003.html
4860,5955c3852c289c31b3b85197,928.69%,华夏回报混合A,6.02%,21.22%,19.07%,8.09%,57.68%,http://fund.eastmoney.com/002001.html
4861,5955c3872c289c31b3b85199,4.60%,工银新生利混合,1.65%,--,4.60%,2.75%,--,http://fund.eastmoney.com/002000.html
4862,5955c3892c289c31b3b8519b,3.31%,博时安荣18个月定开债,0.31%,-0.57%,0.20%,0.41%,--,http://fund.eastmoney.com/001999.html
4863,5955c38c2c289c31b3b8519e,1.20%,工银新焦点混合C,1.91%,--,1.40%,1.10%,--,http://fund.eastmoney.com/001998.html
4864,5955c38e2c289c31b3b851a0,5.40%,工银新趋势灵活配置混合C,4.56%,6.68%,4.36%,2.93%,--,http://fund.eastmoney.com/001997.html
4865,5955c3902c289c31b3b851a2,3.18%,华安年年红债券C,0.58%,2.13%,1.45%,0.87%,--,http://fund.eastmoney.com/001994.html
4866,5955c3932c289c31b3b851a4,6.42%,博时裕泰纯债债券,2.04%,1.59%,1.15%,0.54%,--,http://fund.eastmoney.com/001993.html
4867,5955c3952c289c31b3b851a6,0%,农银天天利货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001992.html
4868,5955c3962c289c31b3b851a9,0%,农银天天利货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001991.html
4869,5955c39a2c289c31b3b851ab,6.17%,中欧数据挖掘混合A,3.27%,0.35%,-3.44%,-4.85%,--,http://fund.eastmoney.com/001990.html
4870,5955c39a2c289c31b3b851ad,0.30%,南方纯元C,0.30%,--,--,--,--,http://fund.eastmoney.com/001989.html
4871,5955c39b2c289c31b3b851af,0.40%,南方纯元A,0.40%,--,--,--,--,http://fund.eastmoney.com/001988.html
4872,5955c39e2c289c31b3b851b1,0%,东方金元宝货币,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001987.html
4873,5955c3a02c289c31b3b851b4,24.70%,前海开源人工智能主题混合,9.39%,21.19%,25.20%,11.34%,--,http://fund.eastmoney.com/001986.html
4874,5955c3a22c289c31b3b851b6,11.70%,富国低碳新经济混合,5.18%,4.49%,-1.59%,-4.12%,--,http://fund.eastmoney.com/001985.html
4875,5955c3a42c289c31b3b851b8,6.30%,上投摩根智慧生活混合,4.83%,5.77%,10.27%,5.25%,--,http://fund.eastmoney.com/001984.html
4876,5955c3a62c289c31b3b851ba,-22.90%,中邮低碳配置混合,2.25%,-28.01%,-16.29%,-12.49%,--,http://fund.eastmoney.com/001983.html
4877,5955c3a72c289c31b3b851bc,0%,富国收益宝交易型货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001982.html
4878,5955c3a92c289c31b3b851bf,0%,富国收益宝交易型货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001981.html
4879,5955c3ac2c289c31b3b851c1,1.00%,南方沪港深价值,2.96%,1.00%,2.43%,-3.99%,--,http://fund.eastmoney.com/001979.html
4880,5955c3ae2c289c31b3b851c3,-7.10%,泰信互联网+混合,1.20%,-7.10%,-4.13%,-6.07%,--,http://fund.eastmoney.com/001978.html
4881,5955c3b02c289c31b3b851c5,0%,创金合信聚财保本混合,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001977.html
4882,5955c3b22c289c31b3b851c7,-3.60%,海富通一年定开债C,1.36%,-4.94%,-2.28%,-1.83%,--,http://fund.eastmoney.com/001976.html
4883,5955c3b42c289c31b3b851ca,38.00%,景顺长城环保优势股票,7.48%,28.73%,16.65%,7.06%,--,http://fund.eastmoney.com/001975.html
4884,5955c3b72c289c31b3b851cc,25.50%,景顺长城量化新动力股票,6.72%,--,18.06%,6.90%,--,http://fund.eastmoney.com/001974.html
4885,5955c3b92c289c31b3b851ce,0%,光大耀钱包货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001973.html
4886,5955c3bb2c289c31b3b851d0,24.90%,前海开源沪港深智慧生活混合,7.67%,18.16%,12.22%,5.94%,--,http://fund.eastmoney.com/001972.html
4887,5955c3bd2c289c31b3b851d3,2.19%,博时产业债纯债债券C,0.47%,0.75%,1.04%,0.37%,--,http://fund.eastmoney.com/001971.html
4888,5955c3bf2c289c31b3b851d5,-4.30%,泰信鑫选灵活配置混合A,1.16%,-4.68%,-4.49%,-5.81%,--,http://fund.eastmoney.com/001970.html
4889,5955c3c12c289c31b3b851d7,0.34%,光大尊盈半年定开债C,0.34%,--,--,--,--,http://fund.eastmoney.com/001969.html
4890,5955c3c42c289c31b3b851d9,0.38%,光大尊盈半年定开债A,0.38%,--,--,--,--,http://fund.eastmoney.com/001968.html
4891,5955c3c62c289c31b3b851db,4.10%,华宝转型升级混合,4.94%,3.48%,6.01%,2.66%,--,http://fund.eastmoney.com/001967.html
4892,5955c3c72c289c31b3b851de,0%,圆信永丰兴源灵活配置混合C,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001966.html
4893,5955c3ca2c289c31b3b851e0,0%,圆信永丰兴源灵活配置混合A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001965.html
4894,5955c3cb2c289c31b3b851e2,3.03%,诺安泰鑫一年定开债C,0.60%,0.25%,0.84%,0.30%,--,http://fund.eastmoney.com/001964.html
4895,5955c3ce2c289c31b3b851e4,3.10%,中欧天禧债券,0.49%,1.18%,0.68%,0.00%,--,http://fund.eastmoney.com/001963.html
4896,5955c3d02c289c31b3b851e6,6.13%,博时裕荣纯债债券,0.70%,1.61%,1.78%,0.85%,--,http://fund.eastmoney.com/001961.html
4897,5955c3d22c289c31b3b851e9,1.90%,兴银瑞益,1.41%,-0.88%,-0.79%,0.20%,--,http://fund.eastmoney.com/001960.html
4898,5955c3d42c289c31b3b851eb,-14.00%,华商乐享互联灵活配置混合,4.50%,-4.66%,-1.49%,-5.39%,--,http://fund.eastmoney.com/001959.html
4899,5955c3d62c289c31b3b851ed,1.30%,国联安科技动力,8.81%,-11.06%,7.88%,8.00%,--,http://fund.eastmoney.com/001956.html
4900,5955c3d82c289c31b3b851ef,12.00%,中欧养老产业混合,4.19%,8.32%,6.57%,2.19%,--,http://fund.eastmoney.com/001955.html
4901,5955c3da2c289c31b3b851f1,2.40%,银华生态环保主题灵活配置混合,2.20%,-0.49%,-1.44%,-4.30%,--,http://fund.eastmoney.com/001954.html
4902,5955c3dd2c289c31b3b851f4,-0.50%,光大尊尚一年定开债C,1.12%,-1.49%,-1.87%,-1.49%,--,http://fund.eastmoney.com/001953.html
4903,5955c3de2c289c31b3b851f6,0.30%,光大尊尚一年定开债A,1.21%,-0.99%,-1.67%,-1.38%,--,http://fund.eastmoney.com/001952.html
4904,5955c3e02c289c31b3b851f8,6.70%,金鹰改革红利混合,0.76%,-0.65%,-1.11%,-3.96%,--,http://fund.eastmoney.com/001951.html
4905,5955c3e22c289c31b3b851fa,3.60%,鹏华丰泰定开债B,1.53%,-1.07%,-0.16%,0.14%,--,http://fund.eastmoney.com/001950.html
4906,5955c3e42c289c31b3b851fc,1.30%,建信稳定丰利债券C,1.10%,1.40%,1.60%,0.60%,--,http://fund.eastmoney.com/001949.html
4907,5955c3e72c289c31b3b851ff,2.00%,建信稳定丰利债券A,1.19%,1.90%,1.90%,0.69%,--,http://fund.eastmoney.com/001948.html
4908,5955c3e92c289c31b3b85201,1.10%,上投摩根安鑫回报A,1.30%,--,2.02%,1.30%,--,http://fund.eastmoney.com/001947.html
4909,5955c3ea2c289c31b3b85203,4.05%,东方红信用债债券C,1.42%,0.15%,1.01%,1.01%,--,http://fund.eastmoney.com/001946.html
4910,5955c3ed2c289c31b3b85205,4.77%,东方红信用债债券A,1.51%,0.55%,1.31%,1.10%,--,http://fund.eastmoney.com/001945.html
4911,5955c3ee2c289c31b3b85207,13.00%,前海开源沪港深汇鑫混合C,-0.70%,12.66%,6.40%,-1.14%,--,http://fund.eastmoney.com/001943.html
4912,5955c3f12c289c31b3b8520a,14.30%,前海开源沪港深汇鑫混合A,-0.61%,13.84%,7.02%,-0.87%,--,http://fund.eastmoney.com/001942.html
4913,5955c3f32c289c31b3b8520c,3.74%,融通通源短融债券B,0.56%,1.60%,1.31%,0.75%,--,http://fund.eastmoney.com/001941.html
4914,5955c3f52c289c31b3b8520e,13.35%,农银现代农业加,5.70%,10.91%,12.48%,5.86%,--,http://fund.eastmoney.com/001940.html
4915,5955c3f72c289c31b3b85210,33.00%,光大睿鑫混合A,1.37%,3.66%,3.18%,2.15%,--,http://fund.eastmoney.com/001939.html
4916,5955c3fa2c289c31b3b85213,53.26%,中欧时代先锋股票A,6.62%,22.71%,18.14%,7.90%,--,http://fund.eastmoney.com/001938.html
4917,5955c3fb2c289c31b3b85215,0%,兴银现金增利货币,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001937.html
4918,5955c3fd2c289c31b3b85217,-0.10%,国泰全球绝对收益人民币,-0.40%,0.40%,-1.58%,-0.89%,--,http://fund.eastmoney.com/001936.html
4919,5955c3ff2c289c31b3b85219,-6.20%,国泰全球绝对收益美元现汇,0.54%,-1.99%,0.43%,0.11%,--,http://fund.eastmoney.com/001935.html
4920,5955c4012c289c31b3b8521b,-6.20%,国泰全球绝对收益美元现钞,0.54%,-1.99%,0.43%,0.11%,--,http://fund.eastmoney.com/001934.html
4921,5955c4032c289c31b3b8521d,-0.30%,华商新兴活力混合,5.28%,-0.60%,-1.09%,-3.49%,--,http://fund.eastmoney.com/001933.html
4922,5955c4052c289c31b3b85220,--,国寿安保保本混合,1.50%,0.89%,0.00%,0.59%,1.30%,http://fund.eastmoney.com/001932.html
4923,5955c4072c289c31b3b85222,0%,国寿安保鑫钱包货币,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001931.html
4924,5955c4092c289c31b3b85224,0%,华夏收益宝货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001930.html
4925,5955c40c2c289c31b3b85226,0%,华夏收益宝货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001929.html
4926,5955c40e2c289c31b3b85229,35.90%,华夏消费升级灵活配置混合C,7.18%,29.55%,19.21%,8.72%,--,http://fund.eastmoney.com/001928.html
4927,5955c4102c289c31b3b8522b,36.80%,华夏消费升级灵活配置混合A,7.21%,30.16%,19.48%,8.83%,--,http://fund.eastmoney.com/001927.html
4928,5955c4122c289c31b3b8522d,0%,兴业鑫天盈货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001926.html
4929,5955c4152c289c31b3b8522f,0%,兴业鑫天盈货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001925.html
4930,5955c4172c289c31b3b85231,-5.30%,华夏国企改革混合,6.64%,5.69%,10.12%,2.93%,--,http://fund.eastmoney.com/001924.html
4931,5955c4192c289c31b3b85234,5.70%,国泰添益灵活配置混合,2.72%,--,5.70%,3.83%,--,http://fund.eastmoney.com/001923.html
4932,5955c41b2c289c31b3b85236,--,国泰新目标收益保本混合,1.60%,1.60%,0.40%,0.79%,1.50%,http://fund.eastmoney.com/001922.html
4933,5955c41d2c289c31b3b85238,1.70%,景顺长城景颐宏利债券C,1.50%,-0.29%,0.10%,1.60%,--,http://fund.eastmoney.com/001921.html
4934,5955c4202c289c31b3b8523a,4.90%,景顺长城景颐宏利债券A,1.45%,2.64%,2.84%,1.65%,--,http://fund.eastmoney.com/001920.html
4935,5955c4212c289c31b3b8523d,1.30%,圆信永丰兴利C,1.73%,-0.10%,0.40%,0.40%,--,http://fund.eastmoney.com/001919.html
4936,5955c4232c289c31b3b8523f,1.70%,圆信永丰兴利A,1.73%,0.30%,0.60%,0.50%,--,http://fund.eastmoney.com/001918.html
4937,5955c4262c289c31b3b85241,2.34%,招商量化精选股票,5.02%,-2.90%,-8.90%,-9.42%,--,http://fund.eastmoney.com/001917.html
4938,5955c4272c289c31b3b85243,0%,新沃通宝A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001916.html
4939,5955c4292c289c31b3b85245,-13.30%,宝盈医疗健康沪港深股票,3.09%,-7.37%,-0.46%,-1.03%,--,http://fund.eastmoney.com/001915.html
4940,5955c42c2c289c31b3b85248,--,中信建投稳利保本2号,4.00%,1.66%,0.87%,0.58%,2.26%,http://fund.eastmoney.com/001914.html
4941,5955c42e2c289c31b3b8524a,4.10%,中欧强势多策略债券,0.77%,0.87%,0.87%,0.68%,--,http://fund.eastmoney.com/001912.html
4942,5955c42f2c289c31b3b8524c,5.18%,博时裕恒纯债债券,0.73%,2.21%,1.77%,0.90%,--,http://fund.eastmoney.com/001911.html
4943,5955c4322c289c31b3b8524e,17.21%,泰康新机遇混合,3.71%,14.35%,9.34%,3.27%,--,http://fund.eastmoney.com/001910.html
4944,5955c4342c289c31b3b85250,0%,创金合信货币,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001909.html
4945,5955c4362c289c31b3b85253,--,国投瑞银境煊保本混合C,4.90%,2.24%,1.06%,0.77%,3.76%,http://fund.eastmoney.com/001908.html
4946,5955c4382c289c31b3b85255,--,国投瑞银境煊保本混合A,6.10%,2.51%,1.14%,0.76%,4.33%,http://fund.eastmoney.com/001907.html
4947,5955c43a2c289c31b3b85257,3.84%,东方红纯债债券,0.60%,2.10%,1.93%,0.60%,--,http://fund.eastmoney.com/001906.html
4948,5955c43c2c289c31b3b85259,--,华安安益保本混合,0.70%,0.80%,0.30%,0.40%,0.60%,http://fund.eastmoney.com/001905.html
4949,5955c43f2c289c31b3b8525b,8.86%,光大欣鑫混合C,0.84%,-0.94%,0.00%,-0.19%,--,http://fund.eastmoney.com/001904.html
4950,5955c4412c289c31b3b8525e,58.84%,光大欣鑫混合A,0.86%,-0.60%,0.26%,0.07%,--,http://fund.eastmoney.com/001903.html
4951,5955c4442c289c31b3b85260,2.00%,前海开源沪港深隆鑫混合C,2.00%,--,--,2.00%,--,http://fund.eastmoney.com/001902.html
4952,5955c4462c289c31b3b85262,2.20%,前海开源沪港深隆鑫混合A,2.10%,--,--,1.79%,--,http://fund.eastmoney.com/001901.html
4953,5955c4482c289c31b3b85264,-19.90%,东海社会安全,3.62%,-1.35%,1.91%,0.13%,--,http://fund.eastmoney.com/001899.html
4954,5955c44a2c289c31b3b85267,9.60%,九泰久盛量化先锋混合A,7.77%,13.11%,-0.36%,-4.03%,--,http://fund.eastmoney.com/001897.html
4955,5955c44b2c289c31b3b85269,0.20%,泰达宏利绝对混合,1.11%,1.42%,1.93%,0.50%,--,http://fund.eastmoney.com/001896.html
4956,5955c44d2c289c31b3b8526b,0%,泰达宏利活期友货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001895.html
4957,5955c4502c289c31b3b8526d,0%,泰达宏利活期友货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001894.html
4958,5955c4522c289c31b3b8526f,0%,华宝兴业现金添益B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001893.html
4959,5955c4542c289c31b3b85272,1.60%,长盛新兴成长混合,5.18%,-15.89%,2.52%,5.83%,--,http://fund.eastmoney.com/001892.html
4960,5955c4572c289c31b3b85274,14.76%,中欧成长优选混合E,3.36%,9.86%,9.75%,4.55%,--,http://fund.eastmoney.com/001891.html
4961,5955c4592c289c31b3b85276,-2.86%,中欧精选定期开放混合E,3.03%,8.81%,9.25%,4.09%,--,http://fund.eastmoney.com/001890.html
4962,5955c45a2c289c31b3b85278,6.81%,中欧增强回报债券(LOF)E,1.41%,1.35%,1.37%,1.03%,--,http://fund.eastmoney.com/001889.html
4963,5955c45c2c289c31b3b8527a,17.94%,中欧盛世成长混合(LOF)E,2.74%,2.14%,0.45%,0.38%,--,http://fund.eastmoney.com/001888.html
4964,5955c45f2c289c31b3b8527d,18.13%,中欧价值智选混合E,0.40%,-5.25%,-8.40%,-10.47%,--,http://fund.eastmoney.com/001887.html
4965,5955c4612c289c31b3b8527f,26.90%,中欧行业成长混合(LOF)E,9.17%,18.55%,20.37%,11.51%,--,http://fund.eastmoney.com/001886.html
4966,5955c4622c289c31b3b85281,23.47%,中欧新蓝筹混合E,5.02%,11.61%,7.47%,4.08%,--,http://fund.eastmoney.com/001885.html
4967,5955c4642c289c31b3b85283,14.72%,中欧沪深300指数增强E,5.79%,18.68%,11.29%,6.19%,--,http://fund.eastmoney.com/001884.html
4968,5955c4662c289c31b3b85285,27.25%,中欧新动力混合(LOF)E,5.02%,12.47%,6.55%,2.91%,--,http://fund.eastmoney.com/001883.html
4969,5955c4682c289c31b3b85288,41.77%,中欧价值发现混合E,5.53%,25.09%,14.88%,6.95%,--,http://fund.eastmoney.com/001882.html
4970,5955c46a2c289c31b3b8528a,29.23%,中欧新趋势混合(LOF)E,6.47%,14.40%,9.61%,5.45%,--,http://fund.eastmoney.com/001881.html
4971,5955c46c2c289c31b3b8528c,0.20%,长城中国智造灵活配置混合,0.60%,--,--,0.10%,--,http://fund.eastmoney.com/001880.html
4972,5955c46d2c289c31b3b8528e,0%,长城创新动力灵活配置混合,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001879.html
4973,5955c4702c289c31b3b85290,43.90%,嘉实沪港深精选股票,4.05%,43.47%,25.57%,6.51%,--,http://fund.eastmoney.com/001878.html
4974,5955c4722c289c31b3b85293,-1.30%,宝盈国家安全沪港深股票,4.44%,-12.65%,-11.32%,-10.11%,--,http://fund.eastmoney.com/001877.html
